target_date,generated_at,backfilled,hour,p_pos,p_big_pos,p_big_neg,call,tier,confidence,edge,big_pos_watch,big_neg_watch
2026-07-23,2026-07-22T14:00:07.636764+00:00,True,6,0.621,0.003,0.009,DART < 0,low,46.7,0.66,False,False
2026-07-23,2026-07-22T14:00:07.636764+00:00,True,7,0.57,0.005,0.011,DART < 0,low,46.7,0.66,False,False
2026-07-23,2026-07-22T14:00:07.636764+00:00,True,8,0.625,0.0,0.018,DART < 0,low,46.7,0.66,False,False
2026-07-23,2026-07-22T14:00:07.636764+00:00,True,9,0.624,0.001,0.019,DART < 0,low,46.7,0.66,False,False
2026-07-23,2026-07-22T14:00:07.636764+00:00,True,10,0.67,0.001,0.009,DART > 0,high,63.2,5.71,False,False
2026-07-23,2026-07-22T14:00:07.636764+00:00,True,11,0.684,0.0,0.023,DART > 0,high,63.2,5.71,False,False
2026-07-23,2026-07-22T14:00:07.636764+00:00,True,12,0.644,0.001,0.029,DART < 0,low,46.7,0.66,False,False
2026-07-23,2026-07-22T14:00:07.636764+00:00,True,13,0.558,0.002,0.043,DART < 0,low,46.7,0.66,False,False
2026-07-23,2026-07-22T14:00:07.636764+00:00,True,14,0.559,0.003,0.047,DART < 0,low,46.7,0.66,False,False
2026-07-23,2026-07-22T14:00:07.636764+00:00,True,15,0.54,0.003,0.093,DART < 0,low,46.7,0.66,False,False
2026-07-23,2026-07-22T14:00:07.636764+00:00,True,16,0.602,0.002,0.136,DART < 0,low,46.7,0.66,False,False
2026-07-23,2026-07-22T14:00:07.636764+00:00,True,17,0.611,0.01,0.085,DART < 0,low,46.7,0.66,False,False
2026-07-23,2026-07-22T14:00:07.636764+00:00,True,18,0.637,0.028,0.096,DART < 0,low,46.7,0.66,False,False
2026-07-23,2026-07-22T14:00:07.636764+00:00,True,19,0.537,0.025,0.149,DART < 0,low,46.7,0.66,False,False
2026-07-23,2026-07-22T14:00:07.636764+00:00,True,20,0.694,0.008,0.077,DART > 0,high,63.2,5.71,False,False
2026-07-23,2026-07-22T14:00:07.636764+00:00,True,21,0.629,0.005,0.076,DART < 0,low,46.7,0.66,False,False
2026-07-23,2026-07-22T14:00:07.636764+00:00,True,22,0.607,0.003,0.064,DART < 0,low,46.7,0.66,False,False
2026-07-23,2026-07-22T14:00:07.636764+00:00,True,23,0.654,0.0,0.017,DART > 0,high,63.2,5.71,False,False
2026-07-23,2026-07-22T14:00:07.636764+00:00,True,24,0.708,0.001,0.01,DART > 0,high,63.2,5.71,False,False
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,1,0.721,0.0,0.009,DART > 0,low,64.4,3.75,False,False
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,2,0.692,0.0,0.007,DART > 0,low,64.4,3.75,False,False
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,3,0.648,0.0,0.009,DART > 0,low,52.5,0.94,False,False
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,4,0.518,0.0,0.007,DART > 0,low,52.5,0.94,False,False
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,5,0.411,0.0,0.008,DART > 0,low,51.2,1.47,False,False
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,6,0.472,0.001,0.009,DART > 0,low,51.2,1.47,False,False
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,7,0.603,0.0,0.008,DART > 0,low,52.5,0.94,False,False
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,8,0.633,0.0,0.013,DART > 0,low,52.5,0.94,False,False
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,9,0.635,0.0,0.014,DART > 0,low,52.5,0.94,False,False
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,10,0.641,0.001,0.026,DART > 0,low,52.5,0.94,False,False
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,11,0.632,0.001,0.053,DART > 0,low,52.5,0.94,False,False
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,12,0.551,0.001,0.116,DART > 0,low,52.5,0.94,False,False
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,13,0.419,0.001,0.092,DART > 0,low,51.2,1.47,False,False
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,14,0.442,0.016,0.23,DART > 0,low,51.2,1.47,False,True
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,15,0.589,0.01,0.092,DART > 0,low,52.5,0.94,False,False
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,16,0.557,0.008,0.177,DART > 0,low,52.5,0.94,False,False
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,17,0.539,0.013,0.18,DART > 0,low,52.5,0.94,False,False
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,18,0.58,0.026,0.184,DART > 0,low,52.5,0.94,False,False
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,19,0.556,0.04,0.242,DART > 0,low,52.5,0.94,False,True
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,20,0.57,0.016,0.123,DART > 0,low,52.5,0.94,False,False
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,21,0.612,0.003,0.076,DART > 0,low,52.5,0.94,False,False
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,22,0.611,0.002,0.074,DART > 0,low,52.5,0.94,False,False
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,23,0.688,0.001,0.021,DART > 0,low,64.4,3.75,False,False
2026-07-25,2026-07-24T13:37:03.961772+00:00,True,24,0.814,0.0,0.052,DART > 0,low,71.9,3.37,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,1,0.766,0.001,0.007,DART > 0,low,63.2,2.95,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,2,0.697,0.001,0.006,DART > 0,low,63.2,2.95,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,3,0.631,0.001,0.007,DART > 0,low,55.5,2.21,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,4,0.603,0.001,0.01,DART > 0,low,55.5,2.21,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,5,0.623,0.001,0.017,DART > 0,low,55.5,2.21,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,6,0.555,0.001,0.014,DART > 0,low,55.5,2.21,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,7,0.617,0.002,0.022,DART > 0,low,55.5,2.21,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,8,0.506,0.0,0.023,DART > 0,low,55.5,2.21,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,9,0.524,0.0,0.018,DART > 0,low,55.5,2.21,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,10,0.492,0.001,0.054,DART < 0,medium,54.5,7.3,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,11,0.529,0.001,0.058,DART > 0,low,55.5,2.21,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,12,0.532,0.002,0.083,DART > 0,low,55.5,2.21,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,13,0.358,0.004,0.153,DART < 0,medium,54.5,7.3,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,14,0.497,0.01,0.121,DART < 0,medium,54.5,7.3,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,15,0.495,0.007,0.107,DART < 0,medium,54.5,7.3,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,16,0.315,0.014,0.178,DART < 0,low,60.0,15.12,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,17,0.473,0.012,0.17,DART < 0,medium,54.5,7.3,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,18,0.543,0.085,0.174,DART > 0,low,55.5,2.21,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,19,0.529,0.036,0.169,DART > 0,low,55.5,2.21,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,20,0.535,0.026,0.149,DART > 0,low,55.5,2.21,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,21,0.433,0.012,0.12,DART < 0,medium,54.5,7.3,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,22,0.472,0.003,0.1,DART < 0,medium,54.5,7.3,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,23,0.554,0.001,0.054,DART > 0,low,55.5,2.21,False,False
2026-07-26,2026-07-25T13:28:12.799046+00:00,True,24,0.744,0.001,0.017,DART > 0,low,63.2,2.95,False,False
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,1,0.81,0.0,0.008,DART > 0,low,70.5,4.76,False,False
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,2,0.831,0.0,0.005,DART > 0,low,70.5,4.76,False,False
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,3,0.811,0.0,0.013,DART > 0,low,70.5,4.76,False,False
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,4,0.818,0.0,0.01,DART > 0,low,70.5,4.76,False,False
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,5,0.808,0.0,0.014,DART > 0,low,70.5,4.76,False,False
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,6,0.738,0.0,0.019,DART > 0,low,60.6,1.05,False,False
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,7,0.582,0.001,0.032,DART > 0,low,55.3,1.37,False,False
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,8,0.647,0.001,0.032,DART > 0,low,55.3,1.37,False,False
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,9,0.49,0.002,0.053,DART < 0,medium,56.2,6.73,False,False
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,10,0.65,0.004,0.086,DART > 0,low,60.6,1.05,False,False
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,11,0.412,0.003,0.112,DART < 0,medium,56.2,6.73,False,False
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,12,0.36,0.012,0.223,DART < 0,medium,56.2,6.73,False,True
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,13,0.544,0.037,0.13,DART > 0,low,55.3,1.37,False,False
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,14,0.534,0.055,0.18,DART > 0,low,55.3,1.37,False,False
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,15,0.544,0.138,0.202,DART > 0,low,55.3,1.37,False,False
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,16,0.459,0.198,0.229,DART < 0,medium,56.2,6.73,False,True
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,17,0.495,0.237,0.247,DART < 0,medium,56.2,6.73,False,True
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,18,0.507,0.22,0.22,DART > 0,low,55.3,1.37,False,False
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,19,0.55,0.157,0.23,DART > 0,low,55.3,1.37,False,True
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,20,0.482,0.088,0.187,DART < 0,medium,56.2,6.73,False,False
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,21,0.519,0.009,0.222,DART > 0,low,55.3,1.37,False,True
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,22,0.463,0.009,0.185,DART < 0,medium,56.2,6.73,False,False
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,23,0.582,0.006,0.081,DART > 0,low,55.3,1.37,False,False
2026-07-27,2026-07-26T13:49:38.848860+00:00,True,24,0.685,0.001,0.056,DART > 0,low,60.6,1.05,False,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,1,0.662,0.004,0.06,DART > 0,low,60.5,1.53,False,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,2,0.646,0.001,0.041,DART > 0,low,54.5,3.18,False,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,3,0.666,0.001,0.016,DART > 0,low,60.5,1.53,False,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,4,0.655,0.001,0.015,DART > 0,low,60.5,1.53,False,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,5,0.642,0.001,0.014,DART > 0,low,54.5,3.18,False,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,6,0.721,0.001,0.028,DART > 0,low,60.5,1.53,False,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,7,0.584,0.002,0.03,DART > 0,low,54.5,3.18,False,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,8,0.508,0.003,0.033,DART > 0,low,54.5,3.18,False,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,9,0.418,0.003,0.039,DART < 0,low,50.9,3.76,False,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,10,0.39,0.006,0.055,DART < 0,low,50.9,3.76,False,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,11,0.658,0.007,0.212,DART > 0,low,60.5,1.53,False,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,12,0.57,0.011,0.139,DART > 0,low,54.5,3.18,False,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,13,0.511,0.015,0.094,DART > 0,low,54.5,3.18,False,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,14,0.539,0.02,0.116,DART > 0,low,54.5,3.18,False,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,15,0.526,0.061,0.116,DART > 0,low,54.5,3.18,False,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,16,0.573,0.425,0.113,DART > 0,low,54.5,3.18,True,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,17,0.604,0.447,0.146,DART > 0,low,54.5,3.18,True,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,18,0.563,0.472,0.161,DART > 0,low,54.5,3.18,True,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,19,0.42,0.329,0.178,DART < 0,low,50.9,3.76,True,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,20,0.45,0.335,0.166,DART < 0,low,50.9,3.76,True,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,21,0.552,0.067,0.125,DART > 0,low,54.5,3.18,False,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,22,0.599,0.01,0.071,DART > 0,low,54.5,3.18,False,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,23,0.57,0.006,0.044,DART > 0,low,54.5,3.18,False,False
2026-07-30,2026-07-29T13:33:46.698679+00:00,True,24,0.725,0.002,0.025,DART > 0,low,60.5,1.53,False,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,1,0.843,0.004,0.028,DART < 0,low,29.8,3.48,False,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,2,0.84,0.0,0.021,DART < 0,low,29.8,3.48,False,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,3,0.819,0.0,0.015,DART < 0,low,29.8,3.48,False,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,4,0.803,0.0,0.013,DART < 0,low,29.8,3.48,False,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,5,0.785,0.0,0.021,DART > 0,low,59.8,1.4,False,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,6,0.767,0.0,0.027,DART > 0,low,59.8,1.4,False,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,7,0.64,0.002,0.027,DART > 0,low,53.3,3.16,False,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,8,0.701,0.004,0.042,DART > 0,low,59.8,1.4,False,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,9,0.697,0.004,0.057,DART > 0,low,59.8,1.4,False,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,10,0.813,0.013,0.068,DART < 0,low,29.8,3.48,False,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,11,0.681,0.015,0.041,DART > 0,low,59.8,1.4,False,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,12,0.593,0.042,0.06,DART > 0,low,53.3,3.16,False,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,13,0.802,0.297,0.047,DART < 0,low,29.8,3.48,True,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,14,0.807,0.245,0.051,DART < 0,low,29.8,3.48,False,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,15,0.705,0.302,0.057,DART > 0,low,59.8,1.4,True,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,16,0.716,0.413,0.074,DART > 0,low,59.8,1.4,True,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,17,0.79,0.657,0.1,DART > 0,low,59.8,1.4,True,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,18,0.779,0.639,0.101,DART > 0,low,59.8,1.4,True,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,19,0.784,0.616,0.098,DART > 0,low,59.8,1.4,True,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,20,0.754,0.306,0.09,DART > 0,low,59.8,1.4,True,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,21,0.793,0.182,0.079,DART > 0,low,59.8,1.4,False,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,22,0.72,0.014,0.083,DART > 0,low,59.8,1.4,False,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,23,0.697,0.008,0.036,DART > 0,low,59.8,1.4,False,False
2026-07-31,2026-07-30T13:31:52.242967+00:00,True,24,0.783,0.002,0.034,DART > 0,low,59.8,1.4,False,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,1,0.81,0.005,0.033,DART > 0,low,64.7,3.3,False,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,2,0.736,0.001,0.03,DART < 0,low,37.7,0.35,False,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,3,0.75,0.001,0.035,DART < 0,low,37.7,0.35,False,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,4,0.708,0.001,0.038,DART < 0,low,37.7,0.35,False,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,5,0.708,0.001,0.046,DART < 0,low,37.7,0.35,False,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,6,0.764,0.001,0.022,DART < 0,low,37.7,0.35,False,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,7,0.714,0.001,0.024,DART < 0,low,37.7,0.35,False,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,8,0.69,0.003,0.045,DART < 0,low,37.7,0.35,False,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,9,0.764,0.013,0.067,DART < 0,low,37.7,0.35,False,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,10,0.735,0.014,0.081,DART < 0,low,37.7,0.35,False,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,11,0.624,0.021,0.14,DART > 0,low,52.8,1.25,False,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,12,0.692,0.086,0.137,DART < 0,low,37.7,0.35,False,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,13,0.756,0.255,0.138,DART < 0,low,37.7,0.35,True,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,14,0.695,0.258,0.143,DART < 0,low,37.7,0.35,True,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,15,0.69,0.219,0.117,DART < 0,low,37.7,0.35,False,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,16,0.668,0.189,0.094,DART < 0,low,37.7,0.35,False,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,17,0.711,0.189,0.091,DART < 0,low,37.7,0.35,False,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,18,0.7,0.258,0.097,DART < 0,low,37.7,0.35,True,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,19,0.71,0.318,0.104,DART < 0,low,37.7,0.35,True,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,20,0.557,0.179,0.088,DART > 0,low,52.8,1.25,False,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,21,0.708,0.265,0.139,DART < 0,low,37.7,0.35,True,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,22,0.57,0.016,0.147,DART > 0,low,52.8,1.25,False,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,23,0.619,0.008,0.096,DART > 0,low,52.8,1.25,False,False
2026-08-01,2026-07-31T12:25:50.780481+00:00,True,24,0.643,0.002,0.023,DART > 0,low,52.8,1.25,False,False
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,1,0.554,0.001,0.032,DART > 0,low,52.2,1.27,False,False
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,2,0.657,0.001,0.02,DART > 0,low,61.9,1.7,False,False
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,3,0.651,0.001,0.022,DART > 0,low,61.9,1.7,False,False
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,4,0.646,0.001,0.025,DART > 0,low,52.2,1.27,False,False
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,5,0.633,0.001,0.032,DART > 0,low,52.2,1.27,False,False
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,6,0.417,0.001,0.035,DART < 0,low,54.0,2.22,False,False
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,7,0.55,0.001,0.033,DART > 0,low,52.2,1.27,False,False
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,8,0.614,0.001,0.042,DART > 0,low,52.2,1.27,False,False
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,9,0.521,0.002,0.067,DART > 0,low,52.2,1.27,False,False
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,10,0.608,0.002,0.073,DART > 0,low,52.2,1.27,False,False
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,11,0.572,0.033,0.169,DART > 0,low,52.2,1.27,False,False
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,12,0.536,0.014,0.248,DART > 0,low,52.2,1.27,False,True
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,13,0.594,0.019,0.279,DART > 0,low,52.2,1.27,False,True
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,14,0.523,0.039,0.25,DART > 0,low,52.2,1.27,False,True
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,15,0.487,0.078,0.24,DART < 0,low,54.0,2.22,False,True
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,16,0.42,0.124,0.224,DART < 0,low,54.0,2.22,False,True
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,17,0.541,0.399,0.29,DART > 0,low,52.2,1.27,True,True
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,18,0.615,0.394,0.265,DART > 0,low,52.2,1.27,True,True
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,19,0.68,0.476,0.201,DART > 0,low,61.9,1.7,True,False
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,20,0.78,0.48,0.19,DART > 0,low,61.9,1.7,True,False
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,21,0.612,0.116,0.219,DART > 0,low,52.2,1.27,False,False
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,22,0.551,0.013,0.092,DART > 0,low,52.2,1.27,False,False
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,23,0.647,0.003,0.154,DART > 0,low,52.2,1.27,False,False
2026-08-02,2026-08-01T11:39:55.914610+00:00,True,24,0.788,0.003,0.021,DART > 0,low,61.9,1.7,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,1,0.905,0.001,0.014,DART < 0,low,35.3,3.25,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,2,0.774,0.001,0.016,DART > 0,high,64.3,7.54,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,3,0.74,0.001,0.02,DART > 0,high,64.3,7.54,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,4,0.814,0.001,0.011,DART < 0,low,35.3,3.25,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,5,0.865,0.001,0.016,DART < 0,low,35.3,3.25,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,6,0.775,0.001,0.022,DART > 0,high,64.3,7.54,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,7,0.823,0.001,0.011,DART < 0,low,35.3,3.25,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,8,0.767,0.001,0.025,DART > 0,high,64.3,7.54,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,9,0.781,0.002,0.065,DART > 0,high,64.3,7.54,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,10,0.769,0.003,0.039,DART > 0,high,64.3,7.54,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,11,0.724,0.015,0.133,DART > 0,high,64.3,7.54,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,12,0.838,0.018,0.059,DART < 0,low,35.3,3.25,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,13,0.819,0.02,0.061,DART < 0,low,35.3,3.25,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,14,0.807,0.019,0.057,DART < 0,low,35.3,3.25,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,15,0.833,0.059,0.067,DART < 0,low,35.3,3.25,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,16,0.736,0.102,0.151,DART > 0,high,64.3,7.54,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,17,0.608,0.136,0.158,DART < 0,low,43.9,0.82,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,18,0.603,0.218,0.167,DART < 0,low,43.9,0.82,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,19,0.675,0.04,0.156,DART > 0,high,64.3,7.54,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,20,0.766,0.022,0.117,DART > 0,high,64.3,7.54,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,21,0.722,0.042,0.164,DART > 0,high,64.3,7.54,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,22,0.699,0.007,0.109,DART > 0,high,64.3,7.54,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,23,0.793,0.003,0.063,DART > 0,high,64.3,7.54,False,False
2026-08-03,2026-08-02T11:40:34.158651+00:00,True,24,0.871,0.001,0.024,DART < 0,low,35.3,3.25,False,False
2026-08-04,2026-08-03T13:16:30.045564+00:00,True,1,0.854,0.0,0.031,DART > 0,low,66.3,0.38,False,False
2026-08-04,2026-08-03T13:16:30.045564+00:00,True,2,0.84,0.0,0.018,DART > 0,low,66.3,0.38,False,False
2026-08-04,2026-08-03T13:16:30.045564+00:00,True,3,0.827,0.001,0.025,DART > 0,low,66.3,0.38,False,False
2026-08-04,2026-08-03T13:16:30.045564+00:00,True,4,0.807,0.001,0.02,DART > 0,low,66.3,0.38,False,False
2026-08-04,2026-08-03T13:16:30.045564+00:00,True,5,0.802,0.001,0.051,DART > 0,low,66.3,0.38,False,False
2026-08-04,2026-08-03T13:16:30.045564+00:00,True,6,0.768,0.001,0.063,DART > 0,low,62.4,4.1,False,False
2026-08-04,2026-08-03T13:16:30.045564+00:00,True,7,0.754,0.002,0.024,DART > 0,low,62.4,4.1,False,False
2026-08-04,2026-08-03T13:16:30.045564+00:00,True,8,0.723,0.007,0.054,DART > 0,low,62.4,4.1,False,False
2026-08-04,2026-08-03T13:16:30.045564+00:00,True,9,0.758,0.01,0.053,DART > 0,low,62.4,4.1,False,False
