interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,last_modified_local,last_modified_utc,zone,generation_forecast
2026-04-10 02:00:00-05:00,2026-04-10 07:00:00+00:00,2026-04-10 03:00:00-05:00,2026-04-10 08:00:00+00:00,2026-04-10 01:33:10-05:00,2026-04-10 06:33:10+00:00,2026-04-10 01:56:00-05:00,2026-04-10 06:56:00+00:00,West,268.5
2026-04-10 03:00:00-05:00,2026-04-10 08:00:00+00:00,2026-04-10 04:00:00-05:00,2026-04-10 09:00:00+00:00,2026-04-10 02:33:09-05:00,2026-04-10 07:33:09+00:00,2026-04-10 02:56:00-05:00,2026-04-10 07:56:00+00:00,West,162.5
2026-04-10 04:00:00-05:00,2026-04-10 09:00:00+00:00,2026-04-10 05:00:00-05:00,2026-04-10 10:00:00+00:00,2026-04-10 03:33:09-05:00,2026-04-10 08:33:09+00:00,2026-04-10 03:56:00-05:00,2026-04-10 08:56:00+00:00,West,270.6
2026-04-10 05:00:00-05:00,2026-04-10 10:00:00+00:00,2026-04-10 06:00:00-05:00,2026-04-10 11:00:00+00:00,2026-04-10 04:33:09-05:00,2026-04-10 09:33:09+00:00,2026-04-10 04:56:00-05:00,2026-04-10 09:56:00+00:00,West,117.0
2026-04-10 06:00:00-05:00,2026-04-10 11:00:00+00:00,2026-04-10 07:00:00-05:00,2026-04-10 12:00:00+00:00,2026-04-10 05:33:10-05:00,2026-04-10 10:33:10+00:00,2026-04-10 05:56:00-05:00,2026-04-10 10:56:00+00:00,West,130.8
2026-04-10 07:00:00-05:00,2026-04-10 12:00:00+00:00,2026-04-10 08:00:00-05:00,2026-04-10 13:00:00+00:00,2026-04-10 06:33:10-05:00,2026-04-10 11:33:10+00:00,2026-04-10 06:56:00-05:00,2026-04-10 11:56:00+00:00,West,175.9
2026-04-10 08:00:00-05:00,2026-04-10 13:00:00+00:00,2026-04-10 09:00:00-05:00,2026-04-10 14:00:00+00:00,2026-04-10 07:33:10-05:00,2026-04-10 12:33:10+00:00,2026-04-10 07:56:00-05:00,2026-04-10 12:56:00+00:00,West,105.9
2026-04-10 09:00:00-05:00,2026-04-10 14:00:00+00:00,2026-04-10 10:00:00-05:00,2026-04-10 15:00:00+00:00,2026-04-10 08:33:08-05:00,2026-04-10 13:33:08+00:00,2026-04-10 08:56:00-05:00,2026-04-10 13:56:00+00:00,West,69.2
2026-04-10 10:00:00-05:00,2026-04-10 15:00:00+00:00,2026-04-10 11:00:00-05:00,2026-04-10 16:00:00+00:00,2026-04-10 09:33:10-05:00,2026-04-10 14:33:10+00:00,2026-04-10 09:56:00-05:00,2026-04-10 14:56:00+00:00,West,94.7
2026-04-10 11:00:00-05:00,2026-04-10 16:00:00+00:00,2026-04-10 12:00:00-05:00,2026-04-10 17:00:00+00:00,2026-04-10 10:33:09-05:00,2026-04-10 15:33:09+00:00,2026-04-10 10:56:00-05:00,2026-04-10 15:56:00+00:00,West,146.1
2026-04-10 12:00:00-05:00,2026-04-10 17:00:00+00:00,2026-04-10 13:00:00-05:00,2026-04-10 18:00:00+00:00,2026-04-10 11:33:10-05:00,2026-04-10 16:33:10+00:00,2026-04-10 11:56:00-05:00,2026-04-10 16:56:00+00:00,West,181.5
2026-04-10 13:00:00-05:00,2026-04-10 18:00:00+00:00,2026-04-10 14:00:00-05:00,2026-04-10 19:00:00+00:00,2026-04-10 12:33:29-05:00,2026-04-10 17:33:29+00:00,2026-04-10 12:56:00-05:00,2026-04-10 17:56:00+00:00,West,244.3
2026-04-10 14:00:00-05:00,2026-04-10 19:00:00+00:00,2026-04-10 15:00:00-05:00,2026-04-10 20:00:00+00:00,2026-04-10 13:33:10-05:00,2026-04-10 18:33:10+00:00,2026-04-10 13:56:00-05:00,2026-04-10 18:56:00+00:00,West,151.3
2026-04-10 15:00:00-05:00,2026-04-10 20:00:00+00:00,2026-04-10 16:00:00-05:00,2026-04-10 21:00:00+00:00,2026-04-10 14:33:09-05:00,2026-04-10 19:33:09+00:00,2026-04-10 14:56:00-05:00,2026-04-10 19:56:00+00:00,West,132.4
2026-04-10 16:00:00-05:00,2026-04-10 21:00:00+00:00,2026-04-10 17:00:00-05:00,2026-04-10 22:00:00+00:00,2026-04-10 15:33:10-05:00,2026-04-10 20:33:10+00:00,2026-04-10 15:56:00-05:00,2026-04-10 20:56:00+00:00,West,293.9
2026-04-10 17:00:00-05:00,2026-04-10 22:00:00+00:00,2026-04-10 18:00:00-05:00,2026-04-10 23:00:00+00:00,2026-04-10 16:33:09-05:00,2026-04-10 21:33:09+00:00,2026-04-10 16:56:00-05:00,2026-04-10 21:56:00+00:00,West,434.9
2026-04-10 18:00:00-05:00,2026-04-10 23:00:00+00:00,2026-04-10 19:00:00-05:00,2026-04-11 00:00:00+00:00,2026-04-10 17:33:09-05:00,2026-04-10 22:33:09+00:00,2026-04-10 17:56:00-05:00,2026-04-10 22:56:00+00:00,West,751.1
2026-04-10 19:00:00-05:00,2026-04-11 00:00:00+00:00,2026-04-10 20:00:00-05:00,2026-04-11 01:00:00+00:00,2026-04-10 18:33:09-05:00,2026-04-10 23:33:09+00:00,2026-04-10 18:56:00-05:00,2026-04-10 23:56:00+00:00,West,484.8
2026-04-10 20:00:00-05:00,2026-04-11 01:00:00+00:00,2026-04-10 21:00:00-05:00,2026-04-11 02:00:00+00:00,2026-04-10 19:33:09-05:00,2026-04-11 00:33:09+00:00,2026-04-10 19:56:00-05:00,2026-04-11 00:56:00+00:00,West,570.6
2026-04-10 21:00:00-05:00,2026-04-11 02:00:00+00:00,2026-04-10 22:00:00-05:00,2026-04-11 03:00:00+00:00,2026-04-10 20:33:20-05:00,2026-04-11 01:33:20+00:00,2026-04-10 20:56:00-05:00,2026-04-11 01:56:00+00:00,West,351.1
2026-04-10 22:00:00-05:00,2026-04-11 03:00:00+00:00,2026-04-10 23:00:00-05:00,2026-04-11 04:00:00+00:00,2026-04-10 21:33:19-05:00,2026-04-11 02:33:19+00:00,2026-04-10 21:56:00-05:00,2026-04-11 02:56:00+00:00,West,189.8
2026-04-10 23:00:00-05:00,2026-04-11 04:00:00+00:00,2026-04-11 00:00:00-05:00,2026-04-11 05:00:00+00:00,2026-04-10 22:33:19-05:00,2026-04-11 03:33:19+00:00,2026-04-10 22:56:00-05:00,2026-04-11 03:56:00+00:00,West,172.8
2026-04-11 00:00:00-05:00,2026-04-11 05:00:00+00:00,2026-04-11 01:00:00-05:00,2026-04-11 06:00:00+00:00,2026-04-10 23:33:20-05:00,2026-04-11 04:33:20+00:00,2026-04-10 23:56:00-05:00,2026-04-11 04:56:00+00:00,West,178.5
2026-04-11 01:00:00-05:00,2026-04-11 06:00:00+00:00,2026-04-11 02:00:00-05:00,2026-04-11 07:00:00+00:00,2026-04-11 00:33:19-05:00,2026-04-11 05:33:19+00:00,2026-04-11 00:56:00-05:00,2026-04-11 05:56:00+00:00,West,162.9
2026-04-11 02:00:00-05:00,2026-04-11 07:00:00+00:00,2026-04-11 03:00:00-05:00,2026-04-11 08:00:00+00:00,2026-04-11 01:33:19-05:00,2026-04-11 06:33:19+00:00,2026-04-11 01:56:00-05:00,2026-04-11 06:56:00+00:00,West,173.5
2026-04-11 03:00:00-05:00,2026-04-11 08:00:00+00:00,2026-04-11 04:00:00-05:00,2026-04-11 09:00:00+00:00,2026-04-11 02:33:09-05:00,2026-04-11 07:33:09+00:00,2026-04-11 02:56:00-05:00,2026-04-11 07:56:00+00:00,West,202.2
2026-04-11 04:00:00-05:00,2026-04-11 09:00:00+00:00,2026-04-11 05:00:00-05:00,2026-04-11 10:00:00+00:00,2026-04-11 03:33:08-05:00,2026-04-11 08:33:08+00:00,2026-04-11 03:56:00-05:00,2026-04-11 08:56:00+00:00,West,95.0
2026-04-11 05:00:00-05:00,2026-04-11 10:00:00+00:00,2026-04-11 06:00:00-05:00,2026-04-11 11:00:00+00:00,2026-04-11 04:33:09-05:00,2026-04-11 09:33:09+00:00,2026-04-11 04:56:00-05:00,2026-04-11 09:56:00+00:00,West,91.8
2026-04-11 06:00:00-05:00,2026-04-11 11:00:00+00:00,2026-04-11 07:00:00-05:00,2026-04-11 12:00:00+00:00,2026-04-11 05:33:09-05:00,2026-04-11 10:33:09+00:00,2026-04-11 05:57:00-05:00,2026-04-11 10:57:00+00:00,West,75.7
2026-04-11 07:00:00-05:00,2026-04-11 12:00:00+00:00,2026-04-11 08:00:00-05:00,2026-04-11 13:00:00+00:00,2026-04-11 06:33:09-05:00,2026-04-11 11:33:09+00:00,2026-04-11 06:56:00-05:00,2026-04-11 11:56:00+00:00,West,35.2
2026-04-11 08:00:00-05:00,2026-04-11 13:00:00+00:00,2026-04-11 09:00:00-05:00,2026-04-11 14:00:00+00:00,2026-04-11 07:33:09-05:00,2026-04-11 12:33:09+00:00,2026-04-11 07:56:00-05:00,2026-04-11 12:56:00+00:00,West,18.8
2026-04-11 09:00:00-05:00,2026-04-11 14:00:00+00:00,2026-04-11 10:00:00-05:00,2026-04-11 15:00:00+00:00,2026-04-11 08:33:08-05:00,2026-04-11 13:33:08+00:00,2026-04-11 08:56:00-05:00,2026-04-11 13:56:00+00:00,West,25.2
2026-04-11 10:00:00-05:00,2026-04-11 15:00:00+00:00,2026-04-11 11:00:00-05:00,2026-04-11 16:00:00+00:00,2026-04-11 09:33:08-05:00,2026-04-11 14:33:08+00:00,2026-04-11 09:56:00-05:00,2026-04-11 14:56:00+00:00,West,59.0
2026-04-11 11:00:00-05:00,2026-04-11 16:00:00+00:00,2026-04-11 12:00:00-05:00,2026-04-11 17:00:00+00:00,2026-04-11 10:33:09-05:00,2026-04-11 15:33:09+00:00,2026-04-11 10:56:00-05:00,2026-04-11 15:56:00+00:00,West,79.1
2026-04-11 12:00:00-05:00,2026-04-11 17:00:00+00:00,2026-04-11 13:00:00-05:00,2026-04-11 18:00:00+00:00,2026-04-11 11:33:10-05:00,2026-04-11 16:33:10+00:00,2026-04-11 11:56:00-05:00,2026-04-11 16:56:00+00:00,West,20.1
2026-04-11 13:00:00-05:00,2026-04-11 18:00:00+00:00,2026-04-11 14:00:00-05:00,2026-04-11 19:00:00+00:00,2026-04-11 12:33:29-05:00,2026-04-11 17:33:29+00:00,2026-04-11 12:56:00-05:00,2026-04-11 17:56:00+00:00,West,29.2
2026-04-11 14:00:00-05:00,2026-04-11 19:00:00+00:00,2026-04-11 15:00:00-05:00,2026-04-11 20:00:00+00:00,2026-04-11 13:33:09-05:00,2026-04-11 18:33:09+00:00,2026-04-11 13:56:00-05:00,2026-04-11 18:56:00+00:00,West,64.3
2026-04-11 15:00:00-05:00,2026-04-11 20:00:00+00:00,2026-04-11 16:00:00-05:00,2026-04-11 21:00:00+00:00,2026-04-11 14:33:08-05:00,2026-04-11 19:33:08+00:00,2026-04-11 14:56:00-05:00,2026-04-11 19:56:00+00:00,West,76.3
2026-04-11 16:00:00-05:00,2026-04-11 21:00:00+00:00,2026-04-11 17:00:00-05:00,2026-04-11 22:00:00+00:00,2026-04-11 15:33:10-05:00,2026-04-11 20:33:10+00:00,2026-04-11 15:56:00-05:00,2026-04-11 20:56:00+00:00,West,56.4
2026-04-11 17:00:00-05:00,2026-04-11 22:00:00+00:00,2026-04-11 18:00:00-05:00,2026-04-11 23:00:00+00:00,2026-04-11 16:33:09-05:00,2026-04-11 21:33:09+00:00,2026-04-11 16:56:00-05:00,2026-04-11 21:56:00+00:00,West,65.6
2026-04-11 18:00:00-05:00,2026-04-11 23:00:00+00:00,2026-04-11 19:00:00-05:00,2026-04-12 00:00:00+00:00,2026-04-11 17:33:10-05:00,2026-04-11 22:33:10+00:00,2026-04-11 17:56:00-05:00,2026-04-11 22:56:00+00:00,West,74.8
2026-04-11 19:00:00-05:00,2026-04-12 00:00:00+00:00,2026-04-11 20:00:00-05:00,2026-04-12 01:00:00+00:00,2026-04-11 18:33:10-05:00,2026-04-11 23:33:10+00:00,2026-04-11 18:56:00-05:00,2026-04-11 23:56:00+00:00,West,64.3
2026-04-11 20:00:00-05:00,2026-04-12 01:00:00+00:00,2026-04-11 21:00:00-05:00,2026-04-12 02:00:00+00:00,2026-04-11 19:33:09-05:00,2026-04-12 00:33:09+00:00,2026-04-11 19:56:00-05:00,2026-04-12 00:56:00+00:00,West,83.7
2026-04-11 21:00:00-05:00,2026-04-12 02:00:00+00:00,2026-04-11 22:00:00-05:00,2026-04-12 03:00:00+00:00,2026-04-11 20:33:09-05:00,2026-04-12 01:33:09+00:00,2026-04-11 20:56:00-05:00,2026-04-12 01:56:00+00:00,West,120.8
2026-04-11 22:00:00-05:00,2026-04-12 03:00:00+00:00,2026-04-11 23:00:00-05:00,2026-04-12 04:00:00+00:00,2026-04-11 21:33:09-05:00,2026-04-12 02:33:09+00:00,2026-04-11 21:56:00-05:00,2026-04-12 02:56:00+00:00,West,96.0
2026-04-11 23:00:00-05:00,2026-04-12 04:00:00+00:00,2026-04-12 00:00:00-05:00,2026-04-12 05:00:00+00:00,2026-04-11 22:33:13-05:00,2026-04-12 03:33:13+00:00,2026-04-11 22:56:00-05:00,2026-04-12 03:56:00+00:00,West,186.0
2026-04-12 00:00:00-05:00,2026-04-12 05:00:00+00:00,2026-04-12 01:00:00-05:00,2026-04-12 06:00:00+00:00,2026-04-11 23:33:10-05:00,2026-04-12 04:33:10+00:00,2026-04-11 23:56:00-05:00,2026-04-12 04:56:00+00:00,West,319.0
2026-04-12 01:00:00-05:00,2026-04-12 06:00:00+00:00,2026-04-12 02:00:00-05:00,2026-04-12 07:00:00+00:00,2026-04-12 00:33:09-05:00,2026-04-12 05:33:09+00:00,2026-04-12 00:56:00-05:00,2026-04-12 05:56:00+00:00,West,402.1
2026-04-12 02:00:00-05:00,2026-04-12 07:00:00+00:00,2026-04-12 03:00:00-05:00,2026-04-12 08:00:00+00:00,2026-04-12 01:33:10-05:00,2026-04-12 06:33:10+00:00,2026-04-12 01:56:00-05:00,2026-04-12 06:56:00+00:00,West,502.6
2026-04-12 03:00:00-05:00,2026-04-12 08:00:00+00:00,2026-04-12 04:00:00-05:00,2026-04-12 09:00:00+00:00,2026-04-12 02:33:08-05:00,2026-04-12 07:33:08+00:00,2026-04-12 02:56:00-05:00,2026-04-12 07:56:00+00:00,West,735.0
2026-04-12 04:00:00-05:00,2026-04-12 09:00:00+00:00,2026-04-12 05:00:00-05:00,2026-04-12 10:00:00+00:00,2026-04-12 03:33:10-05:00,2026-04-12 08:33:10+00:00,2026-04-12 03:56:00-05:00,2026-04-12 08:56:00+00:00,West,748.9
2026-04-12 05:00:00-05:00,2026-04-12 10:00:00+00:00,2026-04-12 06:00:00-05:00,2026-04-12 11:00:00+00:00,2026-04-12 04:33:08-05:00,2026-04-12 09:33:08+00:00,2026-04-12 04:56:00-05:00,2026-04-12 09:56:00+00:00,West,505.6
2026-04-12 06:00:00-05:00,2026-04-12 11:00:00+00:00,2026-04-12 07:00:00-05:00,2026-04-12 12:00:00+00:00,2026-04-12 05:33:09-05:00,2026-04-12 10:33:09+00:00,2026-04-12 05:56:00-05:00,2026-04-12 10:56:00+00:00,West,671.2
2026-04-12 07:00:00-05:00,2026-04-12 12:00:00+00:00,2026-04-12 08:00:00-05:00,2026-04-12 13:00:00+00:00,2026-04-12 06:33:09-05:00,2026-04-12 11:33:09+00:00,2026-04-12 06:56:00-05:00,2026-04-12 11:56:00+00:00,West,705.7
2026-04-12 08:00:00-05:00,2026-04-12 13:00:00+00:00,2026-04-12 09:00:00-05:00,2026-04-12 14:00:00+00:00,2026-04-12 07:33:10-05:00,2026-04-12 12:33:10+00:00,2026-04-12 07:56:00-05:00,2026-04-12 12:56:00+00:00,West,712.8
2026-04-12 09:00:00-05:00,2026-04-12 14:00:00+00:00,2026-04-12 10:00:00-05:00,2026-04-12 15:00:00+00:00,2026-04-12 08:33:08-05:00,2026-04-12 13:33:08+00:00,2026-04-12 08:56:00-05:00,2026-04-12 13:56:00+00:00,West,820.3
2026-04-12 10:00:00-05:00,2026-04-12 15:00:00+00:00,2026-04-12 11:00:00-05:00,2026-04-12 16:00:00+00:00,2026-04-12 09:33:11-05:00,2026-04-12 14:33:11+00:00,2026-04-12 09:56:00-05:00,2026-04-12 14:56:00+00:00,West,816.9
2026-04-12 11:00:00-05:00,2026-04-12 16:00:00+00:00,2026-04-12 12:00:00-05:00,2026-04-12 17:00:00+00:00,2026-04-12 10:33:10-05:00,2026-04-12 15:33:10+00:00,2026-04-12 10:56:00-05:00,2026-04-12 15:56:00+00:00,West,845.7
2026-04-12 12:00:00-05:00,2026-04-12 17:00:00+00:00,2026-04-12 13:00:00-05:00,2026-04-12 18:00:00+00:00,2026-04-12 11:33:09-05:00,2026-04-12 16:33:09+00:00,2026-04-12 11:56:00-05:00,2026-04-12 16:56:00+00:00,West,1009.4
2026-04-12 13:00:00-05:00,2026-04-12 18:00:00+00:00,2026-04-12 14:00:00-05:00,2026-04-12 19:00:00+00:00,2026-04-12 12:33:11-05:00,2026-04-12 17:33:11+00:00,2026-04-12 12:56:00-05:00,2026-04-12 17:56:00+00:00,West,1080.6
2026-04-12 14:00:00-05:00,2026-04-12 19:00:00+00:00,2026-04-12 15:00:00-05:00,2026-04-12 20:00:00+00:00,2026-04-12 13:33:09-05:00,2026-04-12 18:33:09+00:00,2026-04-12 13:56:00-05:00,2026-04-12 18:56:00+00:00,West,1039.0
2026-04-12 15:00:00-05:00,2026-04-12 20:00:00+00:00,2026-04-12 16:00:00-05:00,2026-04-12 21:00:00+00:00,2026-04-12 14:33:10-05:00,2026-04-12 19:33:10+00:00,2026-04-12 14:56:00-05:00,2026-04-12 19:56:00+00:00,West,1059.9
2026-04-12 16:00:00-05:00,2026-04-12 21:00:00+00:00,2026-04-12 17:00:00-05:00,2026-04-12 22:00:00+00:00,2026-04-12 15:33:09-05:00,2026-04-12 20:33:09+00:00,2026-04-12 15:56:00-05:00,2026-04-12 20:56:00+00:00,West,1206.6
2026-04-12 17:00:00-05:00,2026-04-12 22:00:00+00:00,2026-04-12 18:00:00-05:00,2026-04-12 23:00:00+00:00,2026-04-12 16:33:09-05:00,2026-04-12 21:33:09+00:00,2026-04-12 16:56:00-05:00,2026-04-12 21:56:00+00:00,West,1285.8
2026-04-12 18:00:00-05:00,2026-04-12 23:00:00+00:00,2026-04-12 19:00:00-05:00,2026-04-13 00:00:00+00:00,2026-04-12 17:33:09-05:00,2026-04-12 22:33:09+00:00,2026-04-12 17:56:00-05:00,2026-04-12 22:56:00+00:00,West,1342.3
2026-04-12 19:00:00-05:00,2026-04-13 00:00:00+00:00,2026-04-12 20:00:00-05:00,2026-04-13 01:00:00+00:00,2026-04-12 18:33:10-05:00,2026-04-12 23:33:10+00:00,2026-04-12 18:56:00-05:00,2026-04-12 23:56:00+00:00,West,1398.8
2026-04-12 20:00:00-05:00,2026-04-13 01:00:00+00:00,2026-04-12 21:00:00-05:00,2026-04-13 02:00:00+00:00,2026-04-12 19:33:09-05:00,2026-04-13 00:33:09+00:00,2026-04-12 19:56:00-05:00,2026-04-13 00:56:00+00:00,West,1404.9
2026-04-12 21:00:00-05:00,2026-04-13 02:00:00+00:00,2026-04-12 22:00:00-05:00,2026-04-13 03:00:00+00:00,2026-04-12 20:33:09-05:00,2026-04-13 01:33:09+00:00,2026-04-12 20:56:00-05:00,2026-04-13 01:56:00+00:00,West,1389.6
2026-04-12 22:00:00-05:00,2026-04-13 03:00:00+00:00,2026-04-12 23:00:00-05:00,2026-04-13 04:00:00+00:00,2026-04-12 21:33:09-05:00,2026-04-13 02:33:09+00:00,2026-04-12 21:56:00-05:00,2026-04-13 02:56:00+00:00,West,1383.0
2026-04-12 23:00:00-05:00,2026-04-13 04:00:00+00:00,2026-04-13 00:00:00-05:00,2026-04-13 05:00:00+00:00,2026-04-12 22:33:09-05:00,2026-04-13 03:33:09+00:00,2026-04-12 22:56:00-05:00,2026-04-13 03:56:00+00:00,West,1389.1
2026-04-13 00:00:00-05:00,2026-04-13 05:00:00+00:00,2026-04-13 01:00:00-05:00,2026-04-13 06:00:00+00:00,2026-04-12 23:33:09-05:00,2026-04-13 04:33:09+00:00,2026-04-12 23:56:00-05:00,2026-04-13 04:56:00+00:00,West,1392.0
2026-04-13 01:00:00-05:00,2026-04-13 06:00:00+00:00,2026-04-13 02:00:00-05:00,2026-04-13 07:00:00+00:00,2026-04-13 00:33:09-05:00,2026-04-13 05:33:09+00:00,2026-04-13 00:56:00-05:00,2026-04-13 05:56:00+00:00,West,1397.1
2026-04-13 02:00:00-05:00,2026-04-13 07:00:00+00:00,2026-04-13 03:00:00-05:00,2026-04-13 08:00:00+00:00,2026-04-13 01:33:09-05:00,2026-04-13 06:33:09+00:00,2026-04-13 01:56:00-05:00,2026-04-13 06:56:00+00:00,West,1390.5
2026-04-13 03:00:00-05:00,2026-04-13 08:00:00+00:00,2026-04-13 04:00:00-05:00,2026-04-13 09:00:00+00:00,2026-04-13 02:33:09-05:00,2026-04-13 07:33:09+00:00,2026-04-13 02:56:00-05:00,2026-04-13 07:56:00+00:00,West,1348.3
2026-04-13 04:00:00-05:00,2026-04-13 09:00:00+00:00,2026-04-13 05:00:00-05:00,2026-04-13 10:00:00+00:00,2026-04-13 03:33:20-05:00,2026-04-13 08:33:20+00:00,2026-04-13 03:56:00-05:00,2026-04-13 08:56:00+00:00,West,1444.5
2026-04-13 05:00:00-05:00,2026-04-13 10:00:00+00:00,2026-04-13 06:00:00-05:00,2026-04-13 11:00:00+00:00,2026-04-13 04:33:09-05:00,2026-04-13 09:33:09+00:00,2026-04-13 04:56:00-05:00,2026-04-13 09:56:00+00:00,West,1325.8
2026-04-13 06:00:00-05:00,2026-04-13 11:00:00+00:00,2026-04-13 07:00:00-05:00,2026-04-13 12:00:00+00:00,2026-04-13 05:33:09-05:00,2026-04-13 10:33:09+00:00,2026-04-13 05:57:00-05:00,2026-04-13 10:57:00+00:00,West,1377.7
2026-04-13 07:00:00-05:00,2026-04-13 12:00:00+00:00,2026-04-13 08:00:00-05:00,2026-04-13 13:00:00+00:00,2026-04-13 06:33:09-05:00,2026-04-13 11:33:09+00:00,2026-04-13 06:56:00-05:00,2026-04-13 11:56:00+00:00,West,1373.1
2026-04-13 08:00:00-05:00,2026-04-13 13:00:00+00:00,2026-04-13 09:00:00-05:00,2026-04-13 14:00:00+00:00,2026-04-13 07:33:09-05:00,2026-04-13 12:33:09+00:00,2026-04-13 07:56:00-05:00,2026-04-13 12:56:00+00:00,West,1358.6
2026-04-13 09:00:00-05:00,2026-04-13 14:00:00+00:00,2026-04-13 10:00:00-05:00,2026-04-13 15:00:00+00:00,2026-04-13 08:33:10-05:00,2026-04-13 13:33:10+00:00,2026-04-13 08:56:00-05:00,2026-04-13 13:56:00+00:00,West,1319.2
2026-04-13 10:00:00-05:00,2026-04-13 15:00:00+00:00,2026-04-13 11:00:00-05:00,2026-04-13 16:00:00+00:00,2026-04-13 09:33:09-05:00,2026-04-13 14:33:09+00:00,2026-04-13 09:56:00-05:00,2026-04-13 14:56:00+00:00,West,1313.5
2026-04-13 11:00:00-05:00,2026-04-13 16:00:00+00:00,2026-04-13 12:00:00-05:00,2026-04-13 17:00:00+00:00,2026-04-13 10:33:10-05:00,2026-04-13 15:33:10+00:00,2026-04-13 10:56:00-05:00,2026-04-13 15:56:00+00:00,West,1267.0
2026-04-13 12:00:00-05:00,2026-04-13 17:00:00+00:00,2026-04-13 13:00:00-05:00,2026-04-13 18:00:00+00:00,2026-04-13 11:33:09-05:00,2026-04-13 16:33:09+00:00,2026-04-13 11:56:00-05:00,2026-04-13 16:56:00+00:00,West,1263.4
2026-04-13 13:00:00-05:00,2026-04-13 18:00:00+00:00,2026-04-13 14:00:00-05:00,2026-04-13 19:00:00+00:00,2026-04-13 12:33:30-05:00,2026-04-13 17:33:30+00:00,2026-04-13 12:56:00-05:00,2026-04-13 17:56:00+00:00,West,1232.3
2026-04-13 14:00:00-05:00,2026-04-13 19:00:00+00:00,2026-04-13 15:00:00-05:00,2026-04-13 20:00:00+00:00,2026-04-13 13:33:10-05:00,2026-04-13 18:33:10+00:00,2026-04-13 13:56:00-05:00,2026-04-13 18:56:00+00:00,West,1209.0
2026-04-13 15:00:00-05:00,2026-04-13 20:00:00+00:00,2026-04-13 16:00:00-05:00,2026-04-13 21:00:00+00:00,2026-04-13 14:33:09-05:00,2026-04-13 19:33:09+00:00,2026-04-13 14:56:00-05:00,2026-04-13 19:56:00+00:00,West,1081.9
2026-04-13 16:00:00-05:00,2026-04-13 21:00:00+00:00,2026-04-13 17:00:00-05:00,2026-04-13 22:00:00+00:00,2026-04-13 15:33:10-05:00,2026-04-13 20:33:10+00:00,2026-04-13 15:56:00-05:00,2026-04-13 20:56:00+00:00,West,932.9
2026-04-13 17:00:00-05:00,2026-04-13 22:00:00+00:00,2026-04-13 18:00:00-05:00,2026-04-13 23:00:00+00:00,2026-04-13 16:33:10-05:00,2026-04-13 21:33:10+00:00,2026-04-13 16:56:00-05:00,2026-04-13 21:56:00+00:00,West,692.1
2026-04-13 18:00:00-05:00,2026-04-13 23:00:00+00:00,2026-04-13 19:00:00-05:00,2026-04-14 00:00:00+00:00,2026-04-13 17:33:10-05:00,2026-04-13 22:33:10+00:00,2026-04-13 17:56:00-05:00,2026-04-13 22:56:00+00:00,West,535.0
2026-04-13 19:00:00-05:00,2026-04-14 00:00:00+00:00,2026-04-13 20:00:00-05:00,2026-04-14 01:00:00+00:00,2026-04-13 18:33:10-05:00,2026-04-13 23:33:10+00:00,2026-04-13 18:56:00-05:00,2026-04-13 23:56:00+00:00,West,295.0
2026-04-13 20:00:00-05:00,2026-04-14 01:00:00+00:00,2026-04-13 21:00:00-05:00,2026-04-14 02:00:00+00:00,2026-04-13 19:33:09-05:00,2026-04-14 00:33:09+00:00,2026-04-13 19:56:00-05:00,2026-04-14 00:56:00+00:00,West,397.5
2026-04-13 21:00:00-05:00,2026-04-14 02:00:00+00:00,2026-04-13 22:00:00-05:00,2026-04-14 03:00:00+00:00,2026-04-13 20:33:09-05:00,2026-04-14 01:33:09+00:00,2026-04-13 20:56:00-05:00,2026-04-14 01:56:00+00:00,West,353.9
2026-04-13 22:00:00-05:00,2026-04-14 03:00:00+00:00,2026-04-13 23:00:00-05:00,2026-04-14 04:00:00+00:00,2026-04-13 21:33:09-05:00,2026-04-14 02:33:09+00:00,2026-04-13 21:56:00-05:00,2026-04-14 02:56:00+00:00,West,694.0
2026-04-13 23:00:00-05:00,2026-04-14 04:00:00+00:00,2026-04-14 00:00:00-05:00,2026-04-14 05:00:00+00:00,2026-04-13 22:33:09-05:00,2026-04-14 03:33:09+00:00,2026-04-13 22:56:00-05:00,2026-04-14 03:56:00+00:00,West,876.9
2026-04-14 00:00:00-05:00,2026-04-14 05:00:00+00:00,2026-04-14 01:00:00-05:00,2026-04-14 06:00:00+00:00,2026-04-13 23:33:10-05:00,2026-04-14 04:33:10+00:00,2026-04-13 23:56:00-05:00,2026-04-14 04:56:00+00:00,West,829.9
2026-04-14 01:00:00-05:00,2026-04-14 06:00:00+00:00,2026-04-14 02:00:00-05:00,2026-04-14 07:00:00+00:00,2026-04-14 00:33:09-05:00,2026-04-14 05:33:09+00:00,2026-04-14 00:56:00-05:00,2026-04-14 05:56:00+00:00,West,1109.5
2026-04-14 02:00:00-05:00,2026-04-14 07:00:00+00:00,2026-04-14 03:00:00-05:00,2026-04-14 08:00:00+00:00,2026-04-14 01:33:08-05:00,2026-04-14 06:33:08+00:00,2026-04-14 01:56:00-05:00,2026-04-14 06:56:00+00:00,West,1202.5
